date,platform,followers,new_followers,lost_followers,net_growth,follower_growth_rate,source_type
2025-07-27,YouTube,506169,544,120,424,0.000838,Modeled from Kaggle follower count and post engagement
2025-07-28,YouTube,506518,470,121,349,0.000689,Modeled from Kaggle follower count and post engagement
2025-07-29,YouTube,506859,466,125,341,0.000673,Modeled from Kaggle follower count and post engagement
2025-07-30,YouTube,507089,355,125,230,0.000454,Modeled from Kaggle follower count and post engagement
2025-07-31,YouTube,507493,534,130,404,0.000797,Modeled from Kaggle follower count and post engagement
2025-08-01,YouTube,507878,509,124,385,0.000759,Modeled from Kaggle follower count and post engagement
2025-08-02,YouTube,508905,1152,125,1027,0.002022,Modeled from Kaggle follower count and post engagement
2025-08-03,YouTube,509306,529,128,401,0.000788,Modeled from Kaggle follower count and post engagement
2025-08-04,YouTube,510097,923,132,791,0.001553,Modeled from Kaggle follower count and post engagement
2025-08-05,YouTube,511273,1297,121,1176,0.002305,Modeled from Kaggle follower count and post engagement
2025-08-06,YouTube,511852,710,131,579,0.001132,Modeled from Kaggle follower count and post engagement
2025-08-07,YouTube,512473,744,123,621,0.001213,Modeled from Kaggle follower count and post engagement
2025-08-08,YouTube,513080,734,127,607,0.001184,Modeled from Kaggle follower count and post engagement
2025-08-09,YouTube,513773,818,125,693,0.001351,Modeled from Kaggle follower count and post engagement
2025-08-10,YouTube,514051,409,131,278,0.000541,Modeled from Kaggle follower count and post engagement
2025-08-11,YouTube,514787,859,123,736,0.001432,Modeled from Kaggle follower count and post engagement
2025-08-12,YouTube,516083,1427,131,1296,0.002518,Modeled from Kaggle follower count and post engagement
2025-08-13,YouTube,516733,777,127,650,0.001259,Modeled from Kaggle follower count and post engagement
2025-08-14,YouTube,517339,743,137,606,0.001173,Modeled from Kaggle follower count and post engagement
2025-08-15,YouTube,518245,1037,131,906,0.001751,Modeled from Kaggle follower count and post engagement
2025-08-16,YouTube,518885,770,130,640,0.001235,Modeled from Kaggle follower count and post engagement
2025-08-17,YouTube,519360,604,129,475,0.000915,Modeled from Kaggle follower count and post engagement
2025-08-18,YouTube,520192,964,132,832,0.001602,Modeled from Kaggle follower count and post engagement
2025-08-19,YouTube,520923,862,131,731,0.001405,Modeled from Kaggle follower count and post engagement
2025-08-20,YouTube,521293,508,138,370,0.000710,Modeled from Kaggle follower count and post engagement
2025-08-21,YouTube,522071,909,131,778,0.001492,Modeled from Kaggle follower count and post engagement
2025-08-22,YouTube,523203,1269,137,1132,0.002168,Modeled from Kaggle follower count and post engagement
2025-08-23,YouTube,524079,1005,129,876,0.001674,Modeled from Kaggle follower count and post engagement
2025-08-24,YouTube,525006,1059,132,927,0.001769,Modeled from Kaggle follower count and post engagement
2025-08-25,YouTube,525463,581,124,457,0.000870,Modeled from Kaggle follower count and post engagement
2025-08-26,YouTube,525890,567,140,427,0.000813,Modeled from Kaggle follower count and post engagement
2025-08-27,YouTube,526315,551,126,425,0.000808,Modeled from Kaggle follower count and post engagement
2025-08-28,YouTube,527413,1233,135,1098,0.002086,Modeled from Kaggle follower count and post engagement
2025-08-29,YouTube,528663,1382,132,1250,0.002370,Modeled from Kaggle follower count and post engagement
2025-08-30,YouTube,529170,638,131,507,0.000959,Modeled from Kaggle follower count and post engagement
2025-08-31,YouTube,529701,665,134,531,0.001003,Modeled from Kaggle follower count and post engagement
2025-09-01,YouTube,530770,1204,135,1069,0.002018,Modeled from Kaggle follower count and post engagement
2025-09-02,YouTube,531319,691,142,549,0.001034,Modeled from Kaggle follower count and post engagement
2025-09-03,YouTube,532800,1618,137,1481,0.002787,Modeled from Kaggle follower count and post engagement
2025-09-04,YouTube,533659,987,128,859,0.001612,Modeled from Kaggle follower count and post engagement
2025-09-05,YouTube,534206,672,125,547,0.001025,Modeled from Kaggle follower count and post engagement
2025-09-06,YouTube,534936,862,132,730,0.001367,Modeled from Kaggle follower count and post engagement
2025-09-07,YouTube,535921,1120,135,985,0.001841,Modeled from Kaggle follower count and post engagement
2025-09-08,YouTube,536974,1190,137,1053,0.001965,Modeled from Kaggle follower count and post engagement
2025-09-09,YouTube,538007,1158,125,1033,0.001924,Modeled from Kaggle follower count and post engagement
2025-09-10,YouTube,539017,1140,130,1010,0.001877,Modeled from Kaggle follower count and post engagement
2025-09-11,YouTube,539777,892,132,760,0.001410,Modeled from Kaggle follower count and post engagement
2025-09-12,YouTube,540208,579,148,431,0.000798,Modeled from Kaggle follower count and post engagement
2025-09-13,YouTube,540552,480,136,344,0.000637,Modeled from Kaggle follower count and post engagement
2025-09-14,YouTube,541475,1056,133,923,0.001708,Modeled from Kaggle follower count and post engagement
2025-09-15,YouTube,542029,693,139,554,0.001023,Modeled from Kaggle follower count and post engagement
2025-09-16,YouTube,542749,851,131,720,0.001328,Modeled from Kaggle follower count and post engagement
2025-09-17,YouTube,543544,928,133,795,0.001465,Modeled from Kaggle follower count and post engagement
2025-09-18,YouTube,543762,353,135,218,0.000401,Modeled from Kaggle follower count and post engagement
2025-09-19,YouTube,544473,847,136,711,0.001308,Modeled from Kaggle follower count and post engagement
2025-09-20,YouTube,545196,855,132,723,0.001328,Modeled from Kaggle follower count and post engagement
2025-09-21,YouTube,545631,564,129,435,0.000798,Modeled from Kaggle follower count and post engagement
2025-09-22,YouTube,546144,643,130,513,0.000940,Modeled from Kaggle follower count and post engagement
2025-09-23,YouTube,547031,1031,144,887,0.001624,Modeled from Kaggle follower count and post engagement
2025-09-24,YouTube,547911,1019,139,880,0.001609,Modeled from Kaggle follower count and post engagement
2025-09-25,YouTube,548554,773,130,643,0.001174,Modeled from Kaggle follower count and post engagement
2025-09-26,YouTube,548985,562,131,431,0.000786,Modeled from Kaggle follower count and post engagement
2025-09-27,YouTube,549797,944,132,812,0.001479,Modeled from Kaggle follower count and post engagement
2025-09-28,YouTube,550276,614,135,479,0.000871,Modeled from Kaggle follower count and post engagement
2025-09-29,YouTube,551203,1065,138,927,0.001685,Modeled from Kaggle follower count and post engagement
2025-09-30,YouTube,551991,928,140,788,0.001430,Modeled from Kaggle follower count and post engagement
2025-10-01,YouTube,552535,675,131,544,0.000986,Modeled from Kaggle follower count and post engagement
2025-10-02,YouTube,553468,1061,128,933,0.001689,Modeled from Kaggle follower count and post engagement
2025-10-03,YouTube,553945,616,139,477,0.000862,Modeled from Kaggle follower count and post engagement
2025-10-04,YouTube,554649,840,136,704,0.001271,Modeled from Kaggle follower count and post engagement
2025-10-05,YouTube,554806,291,134,157,0.000283,Modeled from Kaggle follower count and post engagement
2025-10-06,YouTube,555359,685,132,553,0.000997,Modeled from Kaggle follower count and post engagement
2025-10-07,YouTube,556505,1290,144,1146,0.002064,Modeled from Kaggle follower count and post engagement
2025-10-08,YouTube,557377,1013,141,872,0.001567,Modeled from Kaggle follower count and post engagement
2025-10-09,YouTube,558176,934,135,799,0.001434,Modeled from Kaggle follower count and post engagement
2025-10-10,YouTube,559440,1401,137,1264,0.002265,Modeled from Kaggle follower count and post engagement
2025-10-11,YouTube,560237,939,142,797,0.001425,Modeled from Kaggle follower count and post engagement
2025-10-12,YouTube,561332,1238,143,1095,0.001955,Modeled from Kaggle follower count and post engagement
2025-10-13,YouTube,562334,1135,133,1002,0.001785,Modeled from Kaggle follower count and post engagement
2025-10-14,YouTube,562793,597,138,459,0.000816,Modeled from Kaggle follower count and post engagement
2025-10-15,YouTube,563155,504,142,362,0.000643,Modeled from Kaggle follower count and post engagement
2025-10-16,YouTube,564115,1103,143,960,0.001705,Modeled from Kaggle follower count and post engagement
2025-10-17,YouTube,564727,754,142,612,0.001085,Modeled from Kaggle follower count and post engagement
2025-10-18,YouTube,565476,887,138,749,0.001326,Modeled from Kaggle follower count and post engagement
2025-10-19,YouTube,566111,779,144,635,0.001123,Modeled from Kaggle follower count and post engagement
2025-10-20,YouTube,566685,720,146,574,0.001014,Modeled from Kaggle follower count and post engagement
2025-10-21,YouTube,567308,759,136,623,0.001099,Modeled from Kaggle follower count and post engagement
2025-10-22,YouTube,568135,970,143,827,0.001458,Modeled from Kaggle follower count and post engagement
2025-10-23,YouTube,568551,565,149,416,0.000732,Modeled from Kaggle follower count and post engagement
2025-10-24,YouTube,568953,541,139,402,0.000707,Modeled from Kaggle follower count and post engagement
2025-10-25,YouTube,569518,706,141,565,0.000993,Modeled from Kaggle follower count and post engagement
2025-10-26,YouTube,569993,620,145,475,0.000834,Modeled from Kaggle follower count and post engagement
2025-10-27,YouTube,570958,1106,141,965,0.001693,Modeled from Kaggle follower count and post engagement
2025-10-28,YouTube,571445,621,134,487,0.000853,Modeled from Kaggle follower count and post engagement
2025-10-29,YouTube,571758,462,149,313,0.000548,Modeled from Kaggle follower count and post engagement
2025-10-30,YouTube,572521,902,139,763,0.001334,Modeled from Kaggle follower count and post engagement
2025-10-31,YouTube,573122,740,139,601,0.001050,Modeled from Kaggle follower count and post engagement
2025-11-01,YouTube,573842,861,141,720,0.001256,Modeled from Kaggle follower count and post engagement
2025-11-02,YouTube,574723,1031,150,881,0.001535,Modeled from Kaggle follower count and post engagement
2025-11-03,YouTube,575834,1247,136,1111,0.001933,Modeled from Kaggle follower count and post engagement
2025-11-04,YouTube,576399,709,144,565,0.000981,Modeled from Kaggle follower count and post engagement
2025-11-05,YouTube,577470,1225,154,1071,0.001858,Modeled from Kaggle follower count and post engagement
2025-11-06,YouTube,578226,906,150,756,0.001309,Modeled from Kaggle follower count and post engagement
2025-11-07,YouTube,578464,382,144,238,0.000412,Modeled from Kaggle follower count and post engagement
2025-11-08,YouTube,579123,806,147,659,0.001139,Modeled from Kaggle follower count and post engagement
2025-11-09,YouTube,579752,777,148,629,0.001086,Modeled from Kaggle follower count and post engagement
2025-11-10,YouTube,580450,844,146,698,0.001204,Modeled from Kaggle follower count and post engagement
2025-11-11,YouTube,581268,968,150,818,0.001409,Modeled from Kaggle follower count and post engagement
2025-11-12,YouTube,581815,689,142,547,0.000941,Modeled from Kaggle follower count and post engagement
2025-11-13,YouTube,582841,1171,145,1026,0.001763,Modeled from Kaggle follower count and post engagement
2025-11-14,YouTube,583170,478,149,329,0.000564,Modeled from Kaggle follower count and post engagement
2025-11-15,YouTube,583857,837,150,687,0.001178,Modeled from Kaggle follower count and post engagement
2025-11-16,YouTube,584238,527,146,381,0.000653,Modeled from Kaggle follower count and post engagement
2025-11-17,YouTube,585242,1147,143,1004,0.001718,Modeled from Kaggle follower count and post engagement
2025-11-18,YouTube,586373,1279,148,1131,0.001933,Modeled from Kaggle follower count and post engagement
2025-11-19,YouTube,587417,1194,150,1044,0.001780,Modeled from Kaggle follower count and post engagement
2025-11-20,YouTube,588050,777,144,633,0.001078,Modeled from Kaggle follower count and post engagement
2025-11-21,YouTube,588804,908,154,754,0.001282,Modeled from Kaggle follower count and post engagement
2025-11-22,YouTube,589839,1187,152,1035,0.001758,Modeled from Kaggle follower count and post engagement
2025-11-23,YouTube,590382,695,152,543,0.000921,Modeled from Kaggle follower count and post engagement
2025-11-24,YouTube,591391,1152,143,1009,0.001709,Modeled from Kaggle follower count and post engagement
2025-11-25,YouTube,592462,1222,151,1071,0.001811,Modeled from Kaggle follower count and post engagement
2025-11-26,YouTube,593018,698,142,556,0.000938,Modeled from Kaggle follower count and post engagement
2025-11-27,YouTube,593763,891,146,745,0.001256,Modeled from Kaggle follower count and post engagement
2025-11-28,YouTube,594836,1221,148,1073,0.001807,Modeled from Kaggle follower count and post engagement
2025-11-29,YouTube,595351,668,153,515,0.000866,Modeled from Kaggle follower count and post engagement
2025-11-30,YouTube,596552,1351,150,1201,0.002017,Modeled from Kaggle follower count and post engagement
2025-12-01,YouTube,597418,1020,154,866,0.001452,Modeled from Kaggle follower count and post engagement
2025-12-02,YouTube,598091,827,154,673,0.001127,Modeled from Kaggle follower count and post engagement
