post_id,source_dataset,original_post_id,platform,post_datetime,post_date,post_hour,weekday_name,posting_time_bucket,campaign_id,campaign_name,campaign_type,content_type,content_category,sentiment,influencer_tier,hashtag_count,content_length,has_media,is_verified,impressions,reach,likes,comments,shares,saves,clicks,engagement_rate,ctr
KG-POST_02128,aviral342/social-media-engagement-dataset,POST_02128,Instagram,2024-03-26 09:38:00,2024-03-26,9,Tuesday,Morning,ORG-INSTAGRAM,Organic / Always On,Organic,Carousel,Business,Positive,Mid-tier,3,556,FALSE,FALSE,41598,25784,4420,362,21,959,746,0.138516,0.017934
KG-POST_04187,aviral342/social-media-engagement-dataset,POST_04187,Instagram,2024-03-26 09:38:00,2024-03-26,9,Tuesday,Morning,ORG-INSTAGRAM,Organic / Always On,Organic,Photo,Entertainment,Neutral,Macro,4,389,TRUE,FALSE,12593,9675,925,19,212,552,123,0.135631,0.009767
KG-POST_03132,aviral342/social-media-engagement-dataset,POST_03132,TikTok,2024-03-26 17:54:00,2024-03-26,17,Tuesday,Evening,CMP-2024-TIKTOK-02,2024 Spring Product Launch,Paid,Video,Fashion,Positive,Mid-tier,4,202,TRUE,FALSE,467745,421489,21177,913,4600,2648,7203,0.062722,0.015399
KG-POST_04793,aviral342/social-media-engagement-dataset,POST_04793,Instagram,2024-03-26 21:26:00,2024-03-26,21,Tuesday,Evening,CMP-2024-INSTAGRAM-02,2024 Spring Product Launch,Paid,Reel,Gaming,Neutral,Macro,21,370,TRUE,TRUE,35066,23324,3763,64,120,480,530,0.126248,0.015114
KG-POST_00608,aviral342/social-media-engagement-dataset,POST_00608,X/Twitter,2024-03-27 01:09:00,2024-03-27,1,Wednesday,Late Night,CMP-2024-X_TWITTER-02,2024 Spring Product Launch,Paid,Retweet,Sports,Positive,Macro,26,828,TRUE,FALSE,52798,37046,689,207,314,271,909,0.028050,0.017217
KG-POST_03986,aviral342/social-media-engagement-dataset,POST_03986,YouTube,2024-03-27 04:48:00,2024-03-27,4,Wednesday,Late Night,ORG-YOUTUBE,Organic / Always On,Organic,Community Post,Education,Neutral,Macro,29,966,TRUE,FALSE,456592,399950,10640,178,326,37,7001,0.024488,0.015333
KG-POST_03987,aviral342/social-media-engagement-dataset,POST_03987,Instagram,2024-03-27 09:28:00,2024-03-27,9,Wednesday,Morning,ORG-INSTAGRAM,Organic / Always On,Organic,Reel,Gaming,Negative,Macro,5,584,TRUE,FALSE,46427,29890,2583,371,17,444,582,0.073556,0.012536
KG-POST_00689,aviral342/social-media-engagement-dataset,POST_00689,TikTok,2024-03-27 09:35:00,2024-03-27,9,Wednesday,Morning,ORG-TIKTOK,Organic / Always On,Organic,Duet,Food,Neutral,Macro,24,433,TRUE,FALSE,212537,173792,48063,1256,4979,1221,2070,0.261220,0.009739
KG-POST_03429,aviral342/social-media-engagement-dataset,POST_03429,TikTok,2024-03-27 13:23:00,2024-03-27,13,Wednesday,Afternoon,ORG-TIKTOK,Organic / Always On,Organic,Stitch,Health,Positive,Macro,5,545,TRUE,FALSE,460216,360626,10104,1622,4446,297,5158,0.035785,0.011208
KG-POST_03766,aviral342/social-media-engagement-dataset,POST_03766,X/Twitter,2024-03-27 17:38:00,2024-03-27,17,Wednesday,Evening,ORG-X_TWITTER,Organic / Always On,Organic,Retweet,Fashion,Neutral,Macro,15,617,TRUE,FALSE,43042,38675,1362,243,1696,14,835,0.077018,0.019400
KG-POST_01470,aviral342/social-media-engagement-dataset,POST_01470,TikTok,2024-03-27 18:06:00,2024-03-27,18,Wednesday,Evening,CMP-2024-TIKTOK-02,2024 Spring Product Launch,Paid,Stitch,Lifestyle,Positive,Macro,8,240,TRUE,FALSE,48585,32736,31658,947,4470,2944,590,0.823690,0.012144
KG-POST_02932,aviral342/social-media-engagement-dataset,POST_02932,LinkedIn,2024-03-27 20:28:00,2024-03-27,20,Wednesday,Evening,CMP-2024-LINKEDIN-02,2024 Spring Product Launch,Paid,Article,Sports,Positive,Macro,13,586,TRUE,TRUE,25273,19833,259,80,285,224,690,0.033554,0.027302
KG-POST_01278,aviral342/social-media-engagement-dataset,POST_01278,YouTube,2024-03-27 21:08:00,2024-03-27,21,Wednesday,Evening,ORG-YOUTUBE,Organic / Always On,Organic,Community Post,Gaming,Neutral,Macro,9,796,TRUE,TRUE,537630,327410,1908,380,935,3669,10370,0.012819,0.019288
KG-POST_01188,aviral342/social-media-engagement-dataset,POST_01188,Instagram,2024-03-27 23:57:00,2024-03-27,23,Wednesday,Late Night,ORG-INSTAGRAM,Organic / Always On,Organic,Carousel,Business,Positive,Micro,21,613,TRUE,TRUE,26704,18976,9913,172,238,14,415,0.387096,0.015541
KG-POST_03257,aviral342/social-media-engagement-dataset,POST_03257,LinkedIn,2024-03-28 03:09:00,2024-03-28,3,Thursday,Late Night,ORG-LINKEDIN,Organic / Always On,Organic,Document,Education,Positive,Macro,3,1612,TRUE,TRUE,13771,10499,1834,143,392,94,289,0.178854,0.020986
KG-POST_02492,aviral342/social-media-engagement-dataset,POST_02492,Instagram,2024-03-28 03:47:00,2024-03-28,3,Thursday,Late Night,ORG-INSTAGRAM,Organic / Always On,Organic,Carousel,Gaming,Positive,Macro,5,354,TRUE,TRUE,46709,36044,5649,79,231,64,662,0.128947,0.014173
KG-POST_01229,aviral342/social-media-engagement-dataset,POST_01229,YouTube,2024-03-28 03:49:00,2024-03-28,3,Thursday,Late Night,ORG-YOUTUBE,Organic / Always On,Organic,Short,Sports,Negative,Mid-tier,0,380,FALSE,FALSE,460099,410865,17810,395,1148,20,6227,0.042106,0.013534
KG-POST_01245,aviral342/social-media-engagement-dataset,POST_01245,TikTok,2024-03-28 03:53:00,2024-03-28,3,Thursday,Late Night,ORG-TIKTOK,Organic / Always On,Organic,Stitch,Lifestyle,Positive,Macro,5,17,TRUE,FALSE,122339,85932,30757,737,580,1202,1496,0.271998,0.012228
KG-POST_04018,aviral342/social-media-engagement-dataset,POST_04018,TikTok,2024-03-28 10:54:00,2024-03-28,10,Thursday,Morning,ORG-TIKTOK,Organic / Always On,Organic,Stitch,Entertainment,Neutral,Macro,3,408,TRUE,FALSE,429388,249788,15804,1927,1376,207,5634,0.044980,0.013121
KG-POST_00752,aviral342/social-media-engagement-dataset,POST_00752,YouTube,2024-03-28 16:23:00,2024-03-28,16,Thursday,Afternoon,ORG-YOUTUBE,Organic / Always On,Organic,Video,Sports,Positive,Macro,14,567,FALSE,TRUE,875113,706651,11690,842,163,590,16771,0.015181,0.019164
KG-POST_04749,aviral342/social-media-engagement-dataset,POST_04749,X/Twitter,2024-03-28 18:36:00,2024-03-28,18,Thursday,Evening,ORG-X_TWITTER,Organic / Always On,Organic,Thread,Gaming,Negative,Macro,0,1308,TRUE,FALSE,71184,48869,1698,280,1962,463,1069,0.061854,0.015017
KG-POST_01625,aviral342/social-media-engagement-dataset,POST_01625,Instagram,2024-03-28 21:22:00,2024-03-28,21,Thursday,Evening,ORG-INSTAGRAM,Organic / Always On,Organic,Story,Business,Negative,Macro,27,128,TRUE,FALSE,23854,19279,5353,49,244,955,356,0.276725,0.014924
KG-POST_00074,aviral342/social-media-engagement-dataset,POST_00074,TikTok,2024-03-28 23:31:00,2024-03-28,23,Thursday,Late Night,ORG-TIKTOK,Organic / Always On,Organic,Stitch,Lifestyle,Negative,Macro,26,397,TRUE,FALSE,180050,157059,6157,1293,2712,2352,2050,0.069503,0.011386
KG-POST_01999,aviral342/social-media-engagement-dataset,POST_01999,Instagram,2024-03-29 09:48:00,2024-03-29,9,Friday,Morning,ORG-INSTAGRAM,Organic / Always On,Organic,Story,Food,Positive,Macro,13,539,TRUE,FALSE,15030,12255,1592,259,76,196,204,0.141251,0.013573
KG-POST_01450,aviral342/social-media-engagement-dataset,POST_01450,LinkedIn,2024-03-29 17:29:00,2024-03-29,17,Friday,Evening,ORG-LINKEDIN,Organic / Always On,Organic,Document,Business,Positive,Macro,5,1815,TRUE,TRUE,13193,9232,900,67,439,30,367,0.108846,0.027818
KG-POST_03618,aviral342/social-media-engagement-dataset,POST_03618,TikTok,2024-03-29 21:30:00,2024-03-29,21,Friday,Evening,CMP-2024-TIKTOK-02,2024 Spring Product Launch,Paid,Stitch,Technology,Positive,Mid-tier,9,399,FALSE,FALSE,349638,297400,48699,671,3192,1678,4402,0.155132,0.012590
KG-POST_02628,aviral342/social-media-engagement-dataset,POST_02628,LinkedIn,2024-03-30 01:06:00,2024-03-30,1,Saturday,Late Night,CMP-2024-LINKEDIN-02,2024 Spring Product Launch,Paid,Post,Education,Neutral,Mid-tier,28,583,TRUE,FALSE,18398,15516,1264,84,414,53,495,0.098652,0.026905
KG-POST_01519,aviral342/social-media-engagement-dataset,POST_01519,Instagram,2024-03-30 08:24:00,2024-03-30,8,Saturday,Morning,ORG-INSTAGRAM,Organic / Always On,Organic,Story,Entertainment,Neutral,Macro,5,774,TRUE,FALSE,38846,23283,5232,414,280,595,522,0.167868,0.013438
KG-POST_04459,aviral342/social-media-engagement-dataset,POST_04459,X/Twitter,2024-03-30 09:26:00,2024-03-30,9,Saturday,Morning,ORG-X_TWITTER,Organic / Always On,Organic,Poll,Travel,Positive,Macro,25,174,TRUE,TRUE,96387,64717,4986,258,132,149,1554,0.057321,0.016123
KG-POST_01609,aviral342/social-media-engagement-dataset,POST_01609,Instagram,2024-03-30 09:52:00,2024-03-30,9,Saturday,Morning,CMP-2024-INSTAGRAM-02,2024 Spring Product Launch,Paid,Reel,Fitness,Neutral,Macro,28,483,FALSE,FALSE,39053,35778,511,346,118,373,571,0.034517,0.014621
KG-POST_04779,aviral342/social-media-engagement-dataset,POST_04779,Instagram,2024-03-30 15:06:00,2024-03-30,15,Saturday,Afternoon,ORG-INSTAGRAM,Organic / Always On,Organic,Story,Education,Neutral,Macro,19,680,FALSE,TRUE,43805,38301,546,58,176,800,582,0.036069,0.013286
KG-POST_01753,aviral342/social-media-engagement-dataset,POST_01753,Instagram,2024-03-31 04:39:00,2024-03-31,4,Sunday,Late Night,ORG-INSTAGRAM,Organic / Always On,Organic,Photo,Fashion,Positive,Mid-tier,0,1114,FALSE,FALSE,38193,33866,2843,391,171,707,397,0.107664,0.010395
KG-POST_00398,aviral342/social-media-engagement-dataset,POST_00398,X/Twitter,2024-03-31 10:16:00,2024-03-31,10,Sunday,Morning,CMP-2024-X_TWITTER-02,2024 Spring Product Launch,Paid,Retweet,Sports,Positive,Macro,17,1354,TRUE,FALSE,26968,19862,653,168,1022,49,317,0.070157,0.011755
KG-POST_01857,aviral342/social-media-engagement-dataset,POST_01857,TikTok,2024-03-31 15:28:00,2024-03-31,15,Sunday,Afternoon,CMP-2024-TIKTOK-02,2024 Spring Product Launch,Paid,Video,Gaming,Positive,Macro,27,212,TRUE,FALSE,67355,44801,49949,41,4894,598,757,0.823725,0.011239
KG-POST_01576,aviral342/social-media-engagement-dataset,POST_01576,Instagram,2024-03-31 22:42:00,2024-03-31,22,Sunday,Late Night,ORG-INSTAGRAM,Organic / Always On,Organic,Carousel,Sports,Positive,Micro,4,1333,TRUE,TRUE,24682,17266,4163,107,71,660,417,0.202617,0.016895
KG-POST_04227,aviral342/social-media-engagement-dataset,POST_04227,X/Twitter,2024-04-01 03:40:00,2024-04-01,3,Monday,Late Night,ORG-X_TWITTER,Organic / Always On,Organic,Retweet,Sports,Positive,Macro,27,151,TRUE,FALSE,53762,42177,3032,138,1938,141,720,0.097634,0.013392
KG-POST_01804,aviral342/social-media-engagement-dataset,POST_01804,X/Twitter,2024-04-01 03:53:00,2024-04-01,3,Monday,Late Night,CMP-2024-X_TWITTER-02,2024 Spring Product Launch,Paid,Thread,Travel,Neutral,Macro,25,492,TRUE,FALSE,38463,26848,769,174,305,403,419,0.042924,0.010894
KG-POST_01669,aviral342/social-media-engagement-dataset,POST_01669,Instagram,2024-04-01 06:28:00,2024-04-01,6,Monday,Morning,ORG-INSTAGRAM,Organic / Always On,Organic,Story,Sports,Positive,Macro,4,1602,TRUE,TRUE,2077,1782,5426,47,243,104,32,2.802118,0.015407
KG-POST_03475,aviral342/social-media-engagement-dataset,POST_03475,TikTok,2024-04-01 10:45:00,2024-04-01,10,Monday,Morning,ORG-TIKTOK,Organic / Always On,Organic,Video,Health,Neutral,Micro,16,71,FALSE,FALSE,28115,16971,17244,783,1572,1007,249,0.732918,0.008856
KG-POST_03810,aviral342/social-media-engagement-dataset,POST_03810,Instagram,2024-04-01 12:44:00,2024-04-01,12,Monday,Afternoon,ORG-INSTAGRAM,Organic / Always On,Organic,Carousel,Gaming,Positive,Micro,21,1126,TRUE,TRUE,30325,24175,1675,376,176,575,390,0.092399,0.012861
KG-POST_03435,aviral342/social-media-engagement-dataset,POST_03435,LinkedIn,2024-04-01 14:12:00,2024-04-01,14,Monday,Afternoon,ORG-LINKEDIN,Organic / Always On,Organic,Article,Travel,Neutral,Micro,27,612,TRUE,TRUE,19661,11627,388,139,137,113,347,0.039520,0.017649
KG-POST_00965,aviral342/social-media-engagement-dataset,POST_00965,X/Twitter,2024-04-01 20:36:00,2024-04-01,20,Monday,Evening,ORG-X_TWITTER,Organic / Always On,Organic,Poll,Lifestyle,Neutral,Macro,18,167,TRUE,FALSE,3693,3240,136,11,1108,436,61,0.457893,0.016518
KG-POST_02973,aviral342/social-media-engagement-dataset,POST_02973,TikTok,2024-04-01 22:41:00,2024-04-01,22,Monday,Late Night,CMP-2024-TIKTOK-02,2024 Spring Product Launch,Paid,Stitch,Food,Positive,Macro,8,429,TRUE,TRUE,157531,124021,6493,1424,740,2279,2240,0.069421,0.014219
KG-POST_02467,aviral342/social-media-engagement-dataset,POST_02467,X/Twitter,2024-04-02 07:27:00,2024-04-02,7,Tuesday,Morning,CMP-2024-X_TWITTER-02,2024 Spring Product Launch,Paid,Thread,Entertainment,Positive,Mid-tier,2,1280,FALSE,TRUE,27013,22271,1360,155,1833,99,347,0.127605,0.012846
KG-POST_02924,aviral342/social-media-engagement-dataset,POST_02924,Instagram,2024-04-02 11:34:00,2024-04-02,11,Tuesday,Morning,ORG-INSTAGRAM,Organic / Always On,Organic,Photo,Health,Negative,Micro,19,401,TRUE,FALSE,30931,23010,5987,51,280,739,363,0.228153,0.011736
KG-POST_00879,aviral342/social-media-engagement-dataset,POST_00879,Instagram,2024-04-02 12:32:00,2024-04-02,12,Tuesday,Afternoon,ORG-INSTAGRAM,Organic / Always On,Organic,Story,Entertainment,Positive,Macro,29,162,TRUE,FALSE,14381,12788,8608,436,159,95,196,0.646548,0.013629
KG-POST_00455,aviral342/social-media-engagement-dataset,POST_00455,Instagram,2024-04-02 13:06:00,2024-04-02,13,Tuesday,Afternoon,ORG-INSTAGRAM,Organic / Always On,Organic,Carousel,Lifestyle,Negative,Macro,0,1713,TRUE,FALSE,20512,18234,6842,344,33,274,259,0.365298,0.012627
KG-POST_03533,aviral342/social-media-engagement-dataset,POST_03533,X/Twitter,2024-04-02 13:51:00,2024-04-02,13,Tuesday,Afternoon,ORG-X_TWITTER,Organic / Always On,Organic,Tweet,Lifestyle,Positive,Macro,0,1613,TRUE,FALSE,41452,26921,358,127,1877,70,642,0.058670,0.015488
KG-POST_03839,aviral342/social-media-engagement-dataset,POST_03839,YouTube,2024-04-02 19:40:00,2024-04-02,19,Tuesday,Evening,CMP-2024-YOUTUBE-02,2024 Spring Product Launch,Paid,Community Post,Technology,Neutral,Macro,17,406,TRUE,FALSE,804922,512033,15488,771,1690,2809,18360,0.025789,0.022810
KG-POST_02155,aviral342/social-media-engagement-dataset,POST_02155,Instagram,2024-04-03 04:30:00,2024-04-03,4,Wednesday,Late Night,ORG-INSTAGRAM,Organic / Always On,Organic,Carousel,Gaming,Negative,Macro,25,1755,TRUE,FALSE,30449,24053,2089,296,256,394,365,0.099675,0.011987
KG-POST_00384,aviral342/social-media-engagement-dataset,POST_00384,TikTok,2024-04-03 07:43:00,2024-04-03,7,Wednesday,Morning,ORG-TIKTOK,Organic / Always On,Organic,Video,Health,Positive,Macro,26,76,TRUE,FALSE,313697,217022,38849,1991,767,850,2860,0.135344,0.009117
KG-POST_04066,aviral342/social-media-engagement-dataset,POST_04066,Instagram,2024-04-03 09:41:00,2024-04-03,9,Wednesday,Morning,CMP-2024-INSTAGRAM-02,2024 Spring Product Launch,Paid,Carousel,Technology,Neutral,Micro,0,137,TRUE,FALSE,11853,8426,5032,270,76,514,173,0.497089,0.014595
KG-POST_01862,aviral342/social-media-engagement-dataset,POST_01862,LinkedIn,2024-04-03 19:39:00,2024-04-03,19,Wednesday,Evening,ORG-LINKEDIN,Organic / Always On,Organic,Poll,Health,Positive,Macro,6,1096,FALSE,FALSE,19039,11404,1634,109,292,44,369,0.109197,0.019381
KG-POST_03128,aviral342/social-media-engagement-dataset,POST_03128,Instagram,2024-04-04 10:03:00,2024-04-04,10,Thursday,Morning,CMP-2024-INSTAGRAM-02,2024 Spring Product Launch,Paid,Carousel,Business,Positive,Macro,26,1960,TRUE,FALSE,7086,4144,9056,295,209,465,94,1.414762,0.013266
KG-POST_01958,aviral342/social-media-engagement-dataset,POST_01958,X/Twitter,2024-04-04 11:14:00,2024-04-04,11,Thursday,Morning,CMP-2024-X_TWITTER-02,2024 Spring Product Launch,Paid,Retweet,Fitness,Positive,Macro,26,751,FALSE,FALSE,43589,35251,3602,143,1613,73,531,0.124596,0.012182
KG-POST_04944,aviral342/social-media-engagement-dataset,POST_04944,X/Twitter,2024-04-04 11:45:00,2024-04-04,11,Thursday,Morning,ORG-X_TWITTER,Organic / Always On,Organic,Retweet,Sports,Neutral,Macro,13,769,TRUE,FALSE,49343,30727,4074,294,1618,460,777,0.130637,0.015747
KG-POST_04730,aviral342/social-media-engagement-dataset,POST_04730,Instagram,2024-04-04 16:24:00,2024-04-04,16,Thursday,Afternoon,ORG-INSTAGRAM,Organic / Always On,Organic,Carousel,Education,Positive,Macro,22,992,TRUE,FALSE,9533,8383,6862,265,196,360,136,0.805937,0.014266
KG-POST_03332,aviral342/social-media-engagement-dataset,POST_03332,LinkedIn,2024-04-04 22:54:00,2024-04-04,22,Thursday,Late Night,CMP-2024-LINKEDIN-02,2024 Spring Product Launch,Paid,Article,Entertainment,Negative,Macro,4,1759,FALSE,TRUE,6417,4855,1720,6,376,159,120,0.352345,0.018700
KG-POST_04901,aviral342/social-media-engagement-dataset,POST_04901,Instagram,2024-04-05 00:27:00,2024-04-05,0,Friday,Late Night,ORG-INSTAGRAM,Organic / Always On,Organic,Carousel,Lifestyle,Negative,Macro,16,791,TRUE,TRUE,21932,19677,2741,463,20,796,299,0.183294,0.013633
KG-POST_03536,aviral342/social-media-engagement-dataset,POST_03536,Instagram,2024-04-05 01:32:00,2024-04-05,1,Friday,Late Night,ORG-INSTAGRAM,Organic / Always On,Organic,Carousel,Travel,Positive,Macro,3,326,TRUE,TRUE,35741,25357,6526,457,52,145,530,0.200890,0.014829
KG-POST_00007,aviral342/social-media-engagement-dataset,POST_00007,Instagram,2024-04-05 06:14:00,2024-04-05,6,Friday,Morning,ORG-INSTAGRAM,Organic / Always On,Organic,Photo,Health,Positive,Macro,6,156,TRUE,TRUE,29992,22870,157,76,109,407,368,0.024973,0.012270
KG-POST_03496,aviral342/social-media-engagement-dataset,POST_03496,Instagram,2024-04-05 06:55:00,2024-04-05,6,Friday,Morning,ORG-INSTAGRAM,Organic / Always On,Organic,Carousel,Fitness,Positive,Macro,16,1976,TRUE,TRUE,47894,37250,3658,68,238,814,826,0.099762,0.017246
KG-POST_01595,aviral342/social-media-engagement-dataset,POST_01595,LinkedIn,2024-04-05 10:38:00,2024-04-05,10,Friday,Morning,ORG-LINKEDIN,Organic / Always On,Organic,Post,Entertainment,Neutral,Macro,15,201,TRUE,TRUE,20531,17801,1842,26,29,227,462,0.103453,0.022503
KG-POST_01333,aviral342/social-media-engagement-dataset,POST_01333,Instagram,2024-04-05 12:32:00,2024-04-05,12,Friday,Afternoon,ORG-INSTAGRAM,Organic / Always On,Organic,Reel,Fitness,Neutral,Macro,25,31,TRUE,FALSE,11180,10236,1747,132,256,878,174,0.269499,0.015564
KG-POST_02200,aviral342/social-media-engagement-dataset,POST_02200,X/Twitter,2024-04-05 12:43:00,2024-04-05,12,Friday,Afternoon,CMP-2024-X_TWITTER-02,2024 Spring Product Launch,Paid,Poll,Health,Positive,Macro,18,291,TRUE,TRUE,80114,47453,1604,24,578,333,1086,0.031692,0.013556
KG-POST_02736,aviral342/social-media-engagement-dataset,POST_02736,TikTok,2024-04-05 22:29:00,2024-04-05,22,Friday,Late Night,ORG-TIKTOK,Organic / Always On,Organic,Video,Travel,Positive,Mid-tier,14,124,TRUE,TRUE,296174,212641,34898,551,637,1391,3006,0.126537,0.010149
KG-POST_01337,aviral342/social-media-engagement-dataset,POST_01337,Instagram,2024-04-05 23:29:00,2024-04-05,23,Friday,Late Night,ORG-INSTAGRAM,Organic / Always On,Organic,Reel,Fitness,Negative,Mid-tier,0,360,TRUE,FALSE,20420,16159,7710,138,240,589,236,0.424927,0.011557
KG-POST_02343,aviral342/social-media-engagement-dataset,POST_02343,Instagram,2024-04-06 16:42:00,2024-04-06,16,Saturday,Afternoon,CMP-2024-INSTAGRAM-02,2024 Spring Product Launch,Paid,Reel,Business,Positive,Macro,3,106,TRUE,FALSE,48522,29727,2903,405,294,698,611,0.088620,0.012592
KG-POST_00681,aviral342/social-media-engagement-dataset,POST_00681,TikTok,2024-04-06 17:43:00,2024-04-06,17,Saturday,Evening,ORG-TIKTOK,Organic / Always On,Organic,Stitch,Fitness,Positive,Macro,16,385,TRUE,FALSE,71332,62656,27295,1327,199,1517,1088,0.425307,0.015253
KG-POST_01323,aviral342/social-media-engagement-dataset,POST_01323,TikTok,2024-04-07 04:48:00,2024-04-07,4,Sunday,Late Night,CMP-2024-TIKTOK-02,2024 Spring Product Launch,Paid,Stitch,Technology,Negative,Micro,6,307,TRUE,FALSE,468070,271544,36687,1326,1777,2890,5136,0.091183,0.010973
KG-POST_00575,aviral342/social-media-engagement-dataset,POST_00575,TikTok,2024-04-07 10:27:00,2024-04-07,10,Sunday,Morning,CMP-2024-TIKTOK-02,2024 Spring Product Launch,Paid,Duet,Food,Neutral,Macro,8,47,TRUE,FALSE,146295,114264,47307,1839,3771,2555,1976,0.379179,0.013507
KG-POST_01842,aviral342/social-media-engagement-dataset,POST_01842,X/Twitter,2024-04-07 13:42:00,2024-04-07,13,Sunday,Afternoon,CMP-2024-X_TWITTER-02,2024 Spring Product Launch,Paid,Thread,Fitness,Positive,Macro,3,178,TRUE,FALSE,41950,27954,3466,86,1904,387,847,0.139285,0.020191
KG-POST_01145,aviral342/social-media-engagement-dataset,POST_01145,X/Twitter,2024-04-07 16:58:00,2024-04-07,16,Sunday,Afternoon,ORG-X_TWITTER,Organic / Always On,Organic,Thread,Fashion,Positive,Macro,2,250,TRUE,FALSE,65435,56349,4950,191,142,461,875,0.087782,0.013372
KG-POST_03462,aviral342/social-media-engagement-dataset,POST_03462,Instagram,2024-04-07 17:03:00,2024-04-07,17,Sunday,Evening,ORG-INSTAGRAM,Organic / Always On,Organic,Photo,Fitness,Positive,Macro,22,591,TRUE,TRUE,2927,1855,1948,124,134,611,54,0.962419,0.018449
KG-POST_04136,aviral342/social-media-engagement-dataset,POST_04136,Instagram,2024-04-07 19:20:00,2024-04-07,19,Sunday,Evening,CMP-2024-INSTAGRAM-02,2024 Spring Product Launch,Paid,Reel,Gaming,Neutral,Macro,14,218,TRUE,TRUE,41477,28341,6836,186,195,480,610,0.185573,0.014707
KG-POST_03883,aviral342/social-media-engagement-dataset,POST_03883,YouTube,2024-04-07 20:28:00,2024-04-07,20,Sunday,Evening,ORG-YOUTUBE,Organic / Always On,Organic,Live,Fashion,Positive,Macro,15,60,TRUE,TRUE,724500,646419,2039,743,538,3215,14139,0.009020,0.019516
KG-POST_01605,aviral342/social-media-engagement-dataset,POST_01605,Instagram,2024-04-08 01:25:00,2024-04-08,1,Monday,Late Night,ORG-INSTAGRAM,Organic / Always On,Organic,Reel,Fitness,Positive,Macro,7,211,TRUE,FALSE,29912,21194,8692,390,57,666,498,0.327795,0.016649
